2
33535,test terence 0927 Strategic Asset Allocation Moderate,2011-09-22 00:00:00,fail,2011-09-27 10:11:24,2011-09-27 10:12:56,91.599secs,success.
33534,test terence 0927 Tactical Asset Allocation Moderate,2011-05-27 00:00:00,fail,2011-09-27 10:12:56,2011-09-27 10:14:15,79.244secs,success.
