2
33532,ddddd Strategic Asset Allocation Moderate,2011-09-12 00:00:00,fail,2011-09-13 17:32:33,2011-09-13 17:33:50,76.716secs,success.
33531,ddddd Tactical Asset Allocation Moderate,2011-05-27 00:00:00,fail,2011-09-13 17:33:50,2011-09-13 17:34:36,46.185secs,success.
